road,model_type,name,lat,lon,length,condition,start_km,end_km,id
N1,link,Km post missing,22.8661111,91.5439997,575.9999999999934,,170.963,171.539,1000685
N1,link,Box culvert,22.86111772310757,91.54512584501992,12.850000000014461,,171.539,171.55185,1000686
N1,bridge,DHARBAR TILA CULVERT,22.8609876872509,91.5451551717131,4.3,A,171.55185,171.55615,1000687
N1,link,Box culvert,22.86111772310757,91.54512584501992,159.85000000000582,,171.55615,171.716,1000688
N1,link,Box culvert,22.8595833,91.5454719,10.99999999999568,,171.716,171.727,1000689
N1,bridge,MADDUM SONAPHAR-3,22.8594847882591,91.5454799987854,2.0,A,171.727,171.729,1000690
N1,link,Box culvert,22.8595833,91.5454719,233.99999999998045,,171.729,171.963,1000691
N1,link,Km post missing,22.8575556,91.5456386,158.25000000000955,,171.963,172.12125,1000692
N1,bridge,MAMAFOUN ASTANA CULVERT,22.8560565672727,91.5457188709091,1.5,A,172.12125,172.12275000000002,1000693
N1,link,Km post missing,22.8575556,91.5456386,5.249999999961119,,172.12275000000002,172.128,1000694
N1,link,Box culvert,22.856,91.5457219,101.24999999999318,,172.128,172.22924999999998,1000695
N1,bridge,MAMAFAKIR ASTANA SLAB CULVERT,22.8551475327433,91.5458221849557,1.5,A,172.22924999999998,172.23075,1000696
N1,link,Box culvert,22.856,91.5457219,10.250000000013415,,172.23075,172.241,1000697
N1,link,Box culvert,22.8550556,91.545833,721.99999999998,,172.241,172.963,1000698
N1,link,Km post missing,22.8486663,91.5463608,1.7499999999870397,,172.963,172.96474999999998,1000699
N1,bridge,MASTANNAGOR BONCUL(1),22.8486172764705,91.5463706117647,8.5,A,172.96474999999998,172.97325,1000700
N1,link,Km post missing,22.8486663,91.5463608,6.749999999982492,,172.97325,172.98,1000701
N1,link,Bridge start,22.8485274,91.5463886,10.000000000019327,,172.98,172.99,1000702
N1,link,Bridge end,22.8484441,91.5464163,358.49999999999227,,172.99,173.3485,1000703
N1,bridge,MUSTAU NOGAR(2),22.8453914894736,91.5474689210526,3.0,A,173.3485,173.3515,1000704
N1,link,Bridge end,22.8484441,91.5464163,18.50000000001728,,173.3515,173.37,1000705
N1,link,Box culvert,22.8452219,91.5475274,214.24999999999272,,173.37,173.58425,1000706
N1,bridge,MASTARI HAGOR 3 CULVERT,22.8434551375,91.54814955625,1.5,A,173.58425,173.58575000000002,1000707
N1,link,Box culvert,22.8452219,91.5475274,24.249999999994998,,173.58575000000002,173.61,1000708
N1,link,Box culvert,22.8432497,91.5482219,247.50000000000227,,173.61,173.85750000000002,1000709
N1,bridge,MUSTAN NAGAR -4,22.8410943334277,91.5488096951841,3.0,A,173.85750000000002,173.8605,1000710
N1,link,Box culvert,22.8432497,91.5482219,102.49999999999204,,173.8605,173.963,1000711
N1,link,Km post missing,22.8401941,91.5490552,313.99999999999295,,173.963,174.277,1000712
N1,link,Pipe culvert,22.8372497,91.5492497,525.5000000000223,,174.277,174.8025,1000713
N1,bridge,RAIPUR BOX CUL-1,22.8327467692419,91.5501035014577,3.0,A,174.8025,174.8055,1000714
N1,link,Pipe culvert,22.8372497,91.5492497,157.49999999999886,,174.8055,174.963,1000715
N1,link,Km post missing,22.8313882,91.5503611,47.75000000000773,,174.963,175.01075,1000716
N1,bridge,RAIPUR (2) BOX CULVERT,22.8309613422018,91.5505028545871,4.5,A,175.01075,175.01525,1000717
N1,link,Km post missing,22.8313882,91.5503611,763.5499999999809,,175.01525,175.7788,1000718
N1,bridge,PURPU DURGAPURE BOX CUL,22.8243706577981,91.5526915454128,12.4,C,175.7788,175.7912,1000719
N1,link,Km post missing,22.8313882,91.5503611,43.8000000000045,,175.7912,175.835,1000720
N1,link,Box culvert,22.8239438,91.5528333,127.9999999999859,,175.835,175.963,1000721
N1,link,Km post missing,22.8228049,91.5531389,1000.0,,175.963,176.963,1000722
N1,link,Km post missing,22.8141389,91.5555833,279.2500000000189,,176.963,177.24225,1000723
N1,bridge,MUCHIPOOL CULVERT,22.811563437647,91.5562562129411,9.5,B,177.24225,177.25175000000002,1000724
N1,link,Km post missing,22.8141389,91.5555833,51.24999999998181,,177.25175000000002,177.303,1000725
N1,link,Box culvert,22.8110556,91.5563889,406.0000000000059,,177.303,177.709,1000726
N1,link,Box culvert,22.808,91.5579167,252.00000000000955,,177.709,177.961,1000727
N1,link,Box culvert,22.8059722,91.5589167,1.999999999981128,,177.961,177.963,1000728
N1,link,Km post missing,22.8059444,91.5589167,155.00000000000114,,177.963,178.118,1000729
N1,link,Box culvert,22.8045833,91.5591111,844.9999999999989,,178.118,178.963,1000730
N1,link,Km post missing,22.7974719,91.5613611,397.75000000000205,,178.963,179.36075,1000731
N1,bridge,MIRSARAI BOX CUL,22.7941813523326,91.5629612622718,4.5,A,179.36075,179.36525,1000732
N1,link,Km post missing,22.7974719,91.5613611,90.74999999998568,,179.36525,179.456,1000733
N1,link,Box Culvert,22.7934163,91.5633333,472.0000000000084,,179.456,179.928,1000734
N1,link,Box culvert,22.7896108,91.5654444,34.99999999999659,,179.928,179.963,1000735
N1,link,Km post missing,22.7893608,91.5655833,875.4000000000133,,179.963,180.8384,1000736
N1,bridge,MIRAISORI BRIDGE,22.7821968918511,91.5691025661971,23.2,B,180.8384,180.86159999999998,1000737
N1,link,Km post missing,22.7893608,91.5655833,95.40000000001214,,180.86159999999998,180.957,1000738
N1,link,Bridge start,22.7813327,91.5695271,6.000000000000227,,180.957,180.963,1000739
N1,link,Km post missing,22.7812216,91.5695827,15.00000000001478,,180.963,180.978,1000740
N1,link,Bridge end,22.7811382,91.5696382,485.99999999999,,180.978,181.464,1000741
N1,link,Road to Narayanhat (Z1021),22.7771104,91.5713327,358.0000000000041,,181.464,181.822,1000742
N1,bridge,Mirsorai(2) box culvert,22.774197092,91.5728737519999,6.0,A,181.822,181.82799999999997,1000743
N1,link,Road to Narayanhat (Z1021),22.7771104,91.5713327,111.00000000001842,,181.82799999999997,181.939,1000744
N1,link,Box culvert,22.7732771,91.5733604,24.00000000000091,,181.939,181.963,1000745
N1,link,Km post missing,22.7730271,91.5734716,350.1500000000135,,181.963,182.31315,1000746
N1,bridge,IANAINIPOL BOX CULVERT.,22.770251666098,91.5750905211087,9.7,A,182.31315,182.32285000000002,1000747
N1,link,Km post missing,22.7730271,91.5734716,109.14999999997121,,182.32285000000002,182.432,1000748
N1,link,Box culvert,22.7693604,91.5756104,2.0000000000095497,,182.432,182.434,1000749
N1,link,Box culvert,22.7661944,91.5779993,528.9999999999964,,182.434,182.963,1000750
N1,link,Km post missing,22.7654722,91.5785549,330.99999999998886,,182.963,183.29399999999998,1000751
N1,bridge,BOKIMTOLA BOX CULVERT,22.7630626913907,91.5804538821192,4.0,A,183.29399999999998,183.298,1000752
N1,link,Km post missing,22.7654722,91.5785549,117.999999999995,,183.298,183.416,1000753
N1,link,Box culvert,22.7621944,91.5811382,546.999999999997,,183.416,183.963,1000754
N1,link,Km post missing,22.7585278,91.5845274,684.5500000000015,,183.963,184.64755,1000755
N1,bridge,VARTAKA BOX CULVERT,22.7535653245121,91.5886004236585,12.9,A,184.64755,184.66045,1000756
N1,link,Km post missing,22.7585278,91.5845274,122.54999999998972,,184.66045,184.783,1000757
N1,link,Bridge start,22.7526389,91.5893608,23.000000000024556,,184.783,184.806,1000758
N1,link,Bridge end,22.7525,91.5894719,156.99999999998226,,184.806,184.963,1000759
N1,link,Km post missing,22.7513333,91.5903608,93.50000000000591,,184.963,185.0565,1000760
N1,bridge,VARTAGIA BOX CULVERT,22.7506393495689,91.5908840370689,3.0,A,185.0565,185.05949999999999,1000761
N1,link,Km post missing,22.7513333,91.5903608,135.5000000000075,,185.05949999999999,185.195,1000762
N1,link,Box culvert,22.7496386,91.5916386,642.9500000000132,,185.195,185.83795,1000763
N1,bridge,BOTHAGIA (-3) BOX CULVERT,22.7445136523437,91.5943998915364,8.1,B,185.83795,185.84605000000002,1000764
N1,link,Box culvert,22.7496386,91.5916386,116.94999999997435,,185.84605000000002,185.963,1000765
N1,link,Km post missing,22.7435552,91.5949163,32.00000000001069,,185.963,185.995,1000766
N1,link,Box culvert,22.7433052,91.5950274,967.9999999999893,,185.995,186.963,1000767
N1,link,Km post missing,22.7349997,91.5979441,12.000000000000455,,186.963,186.975,1000768
N1,link,Box culvert,22.7349163,91.5979719,987.9999999999995,,186.975,187.963,1000769
N1,link,Km post missing,22.7263882,91.6007778,385.5000000000075,,187.963,188.3485,1000770
N1,bridge,NIAZAMPUR BOX CULVERT,22.723316755473,91.6024331404452,3.0,A,188.3485,188.3515,1000771
N1,link,Km post missing,22.7263882,91.6007778,150.50000000002228,,188.3515,188.502,1000772
N1,link,Box culvert,22.7221104,91.6030833,460.9999999999843,,188.502,188.963,1000773
N1,link,Km post missing,22.7185549,91.6053056,93.50000000000591,,188.963,189.0565,1000774
N1,bridge,MIRJAPUR BOX CULVERT,22.7178243865384,91.6057623307692,3.0,A,189.0565,189.05949999999999,1000775
N1,link,Km post missing,22.7185549,91.6053056,69.00000000001683,,189.05949999999999,189.1285,1000776
N1,bridge,MIRZAPUR (2) BOX CULVERT,22.7172707342307,91.6061084846153,3.0,A,189.1285,189.1315,1000777
N1,link,Km post missing,22.7185549,91.6053056,91.50000000002478,,189.1315,189.223,1000778
N1,link,Box culvert,22.7165556,91.6065556,74.99999999998863,,189.223,189.298,1000779
N1,link,Box culvert,22.716,91.6069167,215.0000000000034,,189.298,189.513,1000780
N1,link,"Ctg 52 km,Sitakhada 12 km",22.7143889,91.6079444,57.40000000000123,,189.513,189.5704,1000781
N1,bridge,ISAMATI BOX CULVERT,22.7138727382812,91.6082352218749,19.2,C,189.5704,189.58960000000002,1000782
N1,link,"Ctg 52 km,Sitakhada 12 km",22.7143889,91.6079444,179.3999999999869,,189.58960000000002,189.769,1000783
N1,link,Box culvert,22.7124167,91.6090556,606.9999999999993,,189.769,190.376,1000784
N1,link,Box Culvert,22.7076111,91.6118056,137.00000000000045,,190.376,190.513,1000785
N1,link,Km post missing,22.7065556,91.6123611,67.99999999998363,,190.513,190.581,1000786
N1,link,Box culvert,22.706,91.6126944,342.00000000001296,,190.581,190.923,1000787
N1,link,Box culvert,22.7033056,91.6142222,174.39999999999145,,190.923,191.0974,1000788
N1,bridge,DUKHIN UTHPAR BOX CULVERT,22.701816503937,91.6149734608923,19.2,A,191.0974,191.1166,1000789
N1,link,Box culvert,22.7033056,91.6142222,187.39999999999668,,191.1166,191.304,1000790
N1,link,Box culvert,22.7002222,91.6157778,219.99999999999886,,191.304,191.524,1000791
N1,link,"Ctg 50 km,Sitakanda 10 km",22.6984997,91.616666,783.9999999999918,,191.524,192.308,1000792
N1,link,Box culvert,22.6919719,91.6198604,97.89999999998145,,192.308,192.40589999999997,1000793
N1,bridge,VANGGARPOL BOX CULVERT,22.6912517148148,91.6201690574074,4.2,A,192.40589999999997,192.4101,1000794
N1,link,Box culvert,22.6919719,91.6198604,113.900000000001,,192.4101,192.524,1000795
N1,link,Km post missing,22.6904163,91.6205271,98.00000000001319,,192.524,192.622,1000796
N1,link,Box culvert,22.689583,91.6208327,326.39999999997826,,192.622,192.9484,1000797
N1,bridge,BORO KAMALDA BOX CULVERT,22.6868697647058,91.6220385823529,3.2,A,192.9484,192.95159999999998,1000798
N1,link,Box culvert,22.689583,91.6208327,214.40000000001191,,192.95159999999998,193.166,1000799
N1,link,Box culvert,22.685083,91.6228327,317.0000000000073,,193.166,193.483,1000800
N1,link,"Ctg 48 km,Sitakanda 8 km",22.6825549,91.6241938,663.0000000000109,,193.483,194.14600000000002,1000801
N1,bridge,TARAT BOX CULVERT,22.6769772991044,91.6268169453731,6.0,A,194.14600000000002,194.152,1000802
N1,link,"Ctg 48 km,Sitakanda 8 km",22.6825549,91.6241938,1.0000000000047748,,194.152,194.153,1000803
N1,link,Box culvert,22.6769438,91.6268327,230.99999999999454,,194.153,194.384,1000804
N1,link,Box culvert,22.6751382,91.6274438,99.00000000001796,,194.384,194.483,1000805
N1,link,Km post missing,22.6743049,91.6277493,120.00000000000455,,194.483,194.603,1000806
N1,link,Road to Haidchokia (Z1086),22.6733049,91.6280827,131.00000000000023,,194.603,194.734,1000807
N1,link,Box culvert,22.6722493,91.6285271,262.49999999998863,,194.734,194.9965,1000808
N1,bridge,Tarial Bazar Culvert,22.6699594391304,91.6293531695652,3.0,A,194.9965,194.99949999999998,1000809
N1,link,Box culvert,22.6722493,91.6285271,240.5000000000257,,194.99949999999998,195.24,1000810
N1,link,Box culvert,22.6678604,91.6301104,259.50000000000273,,195.24,195.4995,1000811
N1,bridge,MIRJA PUR (3) BOX CULVERT,22.6657838981081,91.6311293581081,3.0,A,195.4995,195.5025,1000812
N1,link,Box culvert,22.6678604,91.6301104,107.50000000001592,,195.5025,195.61,1000813
N1,link,"Ctg 46 km,Sitakanda 6 km",22.6649167,91.6315549,137.9999999999768,,195.61,195.748,1000814
N1,link,Box culvert,22.6638333,91.6321382,288.5000000000275,,195.748,196.03650000000002,1000815
N1,bridge,SATU DURUAR HAT BOX CULVERT,22.6615956814814,91.6335257425926,3.0,A,196.03650000000002,196.0395,1000816
N1,link,Box culvert,22.6638333,91.6321382,248.50000000000705,,196.0395,196.288,1000817
N1,link,Box culvert,22.6596667,91.6347219,322.00000000000273,,196.288,196.61,1000818
N1,link,Km post missing,22.6571389,91.636333,313.4499999999889,,196.61,196.92345,1000819
N1,bridge,RONA SORA CULVERT,22.6547124294117,91.6379261764705,3.1,A,196.92345,196.92655000000002,1000820
N1,link,Km post missing,22.6571389,91.636333,40.44999999999277,,196.92655000000002,196.967,1000821
N1,link,Box culvert,22.6543889,91.6381386,208.99999999997476,,196.967,197.176,1000822
N1,link,Box culvert,22.6527778,91.6391663,211.70000000000755,,197.176,197.3877,1000823
N1,bridge,NUNA CHARA BOX CULVERT,22.6510709547445,91.6400341194647,4.6,A,197.3877,197.39229999999998,1000824
N1,link,Box culvert,22.6527778,91.6391663,194.70000000001164,,197.39229999999998,197.587,1000825
N1,link,"Ctg 44 km,Sitakanda 4 km",22.6494997,91.640833,67.00000000000728,,197.587,197.654,1000826
N1,link,Box culvert,22.6489997,91.6411108,185.8000000000004,,197.654,197.8398,1000827
N1,bridge,BOTTOL BOX CULVERT,22.6474561112311,91.6419171170626,12.4,A,197.8398,197.8522,1000828
N1,link,Box culvert,22.6489997,91.6411108,264.7999999999797,,197.8522,198.117,1000829
N1,link,Box culvert,22.6452774,91.6430552,469.99999999999886,,198.117,198.587,1000830
N1,link,Km post missing,22.641583,91.6451108,690.5000000000143,,198.587,199.2775,1000831
N1,bridge,KACHAI PATH BOX CULVERT,22.636096590965,91.648209240657,3.0,A,199.2775,199.2805,1000832
N1,link,Km post missing,22.641583,91.6451108,220.00000000002728,,199.2805,199.50050000000002,1000833
N1,bridge,KACHAI POTTI BOX CULVERT,22.6343285718685,91.6492077265913,3.0,A,199.50050000000002,199.5035,1000834
N1,link,Km post missing,22.641583,91.6451108,57.50000000000455,,199.5035,199.561,1000835
N1,link,Box culvert,22.6338608,91.6494719,86.99999999998909,,199.561,199.648,1000836
N1,link,"Ctg 42 km,Sitakanda 2 km",22.6330827,91.649833,134.9999999999909,,199.648,199.783,1000837
N1,link,Box culvert,22.6320271,91.6503889,492.5000000000068,,199.783,200.2755,1000838
N1,bridge,EGOL PUR BOX CULVERT,22.6281666352941,91.6527578258312,3.0,A,200.2755,200.27849999999998,1000839
N1,link,Box culvert,22.6320271,91.6503889,286.50000000001796,,200.27849999999998,200.565,1000840
N1,link,Box culvert,22.625916,91.6541389,6.9499999999891315,,200.565,200.57195,1000841
N1,bridge,UTTOR SITAKONDO BAZAR BOX CULVERT,22.6258323373493,91.6541857554217,6.1,B,200.57195,200.57805,1000842
N1,link,Box culvert,22.625916,91.6541389,69.95000000000573,,200.57805,200.648,1000843
N1,link,Km post missing,22.6252216,91.6545278,218.9999999999941,,200.648,200.867,1000844
N1,link,Box culvert,22.6234716,91.6553056,49.50000000002319,,200.867,200.9165,1000845
N1,bridge,SITAKUNDA SLAB,22.6230461711711,91.6554672531531,3.0,A,200.9165,200.9195,1000846
N1,link,Box culvert,22.6234716,91.6553056,280.4999999999893,,200.9195,201.2,1000847
N1,link,Box culvert,22.6206938,91.6563611,163.0000000000109,,201.2,201.363,1000848
N1,link,Bridge start,22.6194993,91.6568889,20.000000000010232,,201.363,201.383,1000849
N1,link,Bridge end / Box culvert,22.6180271,91.6578333,135.5000000000075,,201.383,201.51850000000002,1000850
N1,bridge,MOHADAB PUR BOX CULVERT,22.6177563490118,91.6580589438735,3.0,A,201.51850000000002,201.5215,1000851
N1,link,Bridge end / Box culvert,22.6180271,91.6578333,114.4999999999925,,201.5215,201.636,1000852
N1,link,Box culvert,22.6175271,91.65825,91.00000000000819,,201.636,201.727,1000853
N1,link,"Ctg 40 km,Sitakanda 0 km",22.6169716,91.65875,15.999999999991132,,201.727,201.743,1000854
N1,link,Box culvert,22.6168604,91.6588611,253.70000000000914,,201.743,201.9967,1000855
N1,bridge,PURBOMOHADAB PUR SLAB CULVERT(L),22.6149899686274,91.6602670503268,4.6,A,201.9967,202.0013,1000856
N1,bridge,DULAHAJRA(R),22.6149899686274,91.6602670503268,4.6,A,201.9967,202.0013,1000857
N1,link,Box culvert,22.6168604,91.6588611,353.70000000000346,,202.0013,202.355,1000858
N1,link,Box culvert,22.6123889,91.6622222,78.50000000001955,,202.355,202.4335,1000859
N1,bridge,MADICAL MORE CULVERT,22.6117556741935,91.6625686731182,3.0,A,202.4335,202.4365,1000860
N1,link,Box culvert,22.6123889,91.6622222,290.50000000000864,,202.4365,202.727,1000861
N1,link,Km post missing,22.6094444,91.6638333,72.00000000000273,,202.727,202.799,1000862
N1,link,Box culvert,22.6088889,91.6641111,656.5249999999878,,202.799,203.455525,1000863
N1,bridge,DOKHIN MOHADEB PUR BOX CULVERT,22.6038394411764,91.6673745588235,2.95,A,203.455525,203.458475,1000864
N1,link,Box culvert,22.6088889,91.6641111,190.27500000001396,,203.458475,203.64875,1000865
N1,bridge,KALIAVA BOX CULVERT,22.6023506949579,91.6683367336134,4.5,B,203.64875,203.65325,1000866
N1,link,Box culvert,22.6088889,91.6641111,97.74999999999068,,203.65325,203.751,1000867
N1,link,Ctg 38 km,22.6015833,91.6688327,129.99999999999545,,203.751,203.881,1000868
N1,link,Box culvert,22.601,91.6692771,115.0000000000091,,203.881,203.996,1000869
N1,link,Box culvert,22.6000556,91.6699438,48.99999999997817,,203.996,204.045,1000870
N1,link,Box culvert,22.5994441,91.6703049,292.3500000000274,,204.045,204.33735000000001,1000871
N1,bridge,SKM BOX CULVERT(1),22.5971665766519,91.671819207489,9.3,B,204.33735000000001,204.34665,1000872
N1,link,Box culvert,22.5994441,91.6703049,379.3499999999881,,204.34665,204.726,1000873
N1,link,Box culvert,22.5942219,91.6737771,25.000000000005684,,204.726,204.751,1000874
N1,link,Km post missing,22.5939997,91.6738327,11.749999999977945,,204.751,204.76274999999998,1000875
N1,bridge,HATILOTA BOX CULVERT,22.5938881803921,91.6738889367647,4.5,A,204.76274999999998,204.76725,1000876
N1,link,Km post missing,22.5939997,91.6738327,391.7500000000018,,204.76725,205.159,1000877
N1,link,Box culvert,22.5907497,91.6754716,444.87500000002456,,205.159,205.60387500000002,1000878
N1,bridge,BAROCONDO BRIDGE,22.5870350167767,91.6770444686922,22.25,C,205.60387500000002,205.626125,1000879
N1,link,Box culvert,22.5907497,91.6754716,289.874999999995,,205.626125,205.916,1000880
N1,link,Info.Missing,22.584583,91.6780827,116.99999999999022,,205.916,206.033,1000881
N1,link,Bridge start,22.5836663,91.6784716,26.00000000001046,,206.033,206.059,1000882
N1,link,Bridge end,22.5834997,91.6785827,239.750000000015,,206.059,206.29875,1000883
N1,bridge,BAROGINDO CULVERT,22.5815086746355,91.6795390413994,2.5,A,206.29875,206.30125,1000884
N1,link,Bridge end,22.5834997,91.6785827,100.74999999997658,,206.30125,206.402,1000885
N1,link,Road to Katirhat (Z1087),22.580666,91.6799438,331.0000000000173,,206.402,206.733,1000886
N1,link,Box culvert,22.5779438,91.6811382,127.900000000011,,206.733,206.86090000000002,1000887
N1,bridge,BARO-CUNDHOW BOX CULVERT,22.5767930229508,91.68162274153,10.2,A,206.86090000000002,206.8711,1000888
N1,link,Box culvert,22.5779438,91.6811382,44.899999999984175,,206.8711,206.916,1000889
N1,link,Km post missing,22.5763604,91.6818049,377.00000000000955,,206.916,207.293,1000890
N1,link,Bridge start,22.5731938,91.6830827,18.000000000000682,,207.293,207.311,1000891
N1,link,Bridge end,22.5730549,91.6831938,327.49999999998636,,207.311,207.6385,1000892
N1,bridge,PHPMORE BON CULVERT,22.5702905930578,91.6840096656198,3.0,A,207.6385,207.64149999999998,1000893
N1,link,Bridge end,22.5730549,91.6831938,267.4000000000376,,207.64149999999998,207.90890000000002,1000894
N1,bridge,CHARA KANDI BOX CULVERT,22.5679968064462,91.6846866604958,8.2,A,207.90890000000002,207.9171,1000895
N1,link,Km post missing,22.5679716,91.6846941,176.89999999998918,,207.9171,208.094,1000896
N1,link,Box culvert,22.5664722,91.6851663,3.7499999999965894,,208.094,208.09775,1000897
N1,bridge,R. R TEXTAIL BOX CULVERT,22.5664212916363,91.6851826636363,4.5,A,208.09775,208.10225,1000898
N1,link,Box culvert,22.5664722,91.6851663,266.7500000000018,,208.10225,208.369,1000899
N1,link,Bridge start,22.5641389,91.6859163,14.000000000010004,,208.369,208.383,1000900
N1,link,Bridge end,22.564,91.6859441,216.99999999998454,,208.383,208.6,1000901
N1,link,Box culvert,22.5624722,91.6863608,316.0000000000025,,208.6,208.916,1000902
N1,link,Km post missing,22.5594444,91.6872219,105.9500000000071,,208.916,209.02195,1000903
N1,bridge,OHIDPUR BOX CULVERT,22.5585210862619,91.687506242492,4.1,A,209.02195,209.02605,1000904
N1,link,Km post missing,22.5594444,91.6872219,477.15000000002306,,209.02605,209.50320000000002,1000905
N1,bridge,BARSH BARIA BRIDGE,22.5543319776357,91.6887963149094,21.6,B,209.50320000000002,209.5248,1000906
N1,link,Km post missing,22.5594444,91.6872219,330.1999999999907,,209.5248,209.855,1000907
N1,link,Ctg 32 km,22.5514167,91.6896941,144.00000000000546,,209.855,209.999,1000908
N1,link,Bridge start,22.5503056,91.6902774,31.00000000000591,,209.999,210.03,1000909
N1,link,Bridge end,22.5501667,91.6903886,444.500000000005,,210.03,210.4745,1000910
N1,bridge,SOUTH BALSH KHALI BOX CULVERT,22.5467727210909,91.6926260603636,3.0,A,210.4745,210.4775,1000911
N1,link,Bridge end,22.5501667,91.6903886,295.90000000001737,,210.4775,210.7734,1000912
N1,bridge,DOKHIN BASH-KHALI BOX CULVERT,22.5444897756363,91.6941310785454,5.2,A,210.7734,210.7786,1000913
N1,link,Bridge end,22.5501667,91.6903886,76.39999999997826,,210.7786,210.855,1000914
N1,link,Km post missing,22.5438886,91.6945274,118.99999999999977,,210.855,210.974,1000915
N1,link,Box culvert,22.5428608,91.6950274,454.9000000000092,,210.974,211.4289,1000916
N1,bridge,SOTTANA MONDIR CULVERT,22.5390300234693,91.6965452744898,8.2,A,211.4289,211.4371,1000917
N1,link,Box culvert,22.5428608,91.6950274,418.9000000000078,,211.4371,211.856,1000918
N1,link,Ctg 30 km,22.5354997,91.6979441,90.00000000000341,,211.856,211.946,1000919
N1,link,Box culvert,22.5347774,91.698333,535.5000000000132,,211.946,212.4815,1000920
N1,bridge,GULAM JUTE MILE BOX CULVERT,22.5303678038461,91.7004641228571,3.0,A,212.4815,212.4845,1000921
N1,link,Box culvert,22.5347774,91.698333,371.4999999999975,,212.4845,212.856,1000922
N1,link,Km post missing,22.5273049,91.7019444,521.8500000000006,,212.856,213.37785,1000923
N1,bridge,KYSTELGATE ARCH,22.5229359167189,91.7038366163009,16.3,B,213.37785,213.39415,1000924
N1,link,Km post missing,22.5273049,91.7019444,418.84999999999195,,213.39415,213.813,1000925
N1,link,Bridge start,22.519416,91.7053611,18.000000000000682,,213.813,213.831,1000926
N1,link,Bridge end,22.519265407228914,91.70540328072288,64.99999999999773,,213.831,213.896,1000927
N1,link,Ctg 28 km,22.5187216,91.7055556,276.00000000001046,,213.896,214.172,1000928
N1,link,Bridge start,22.5165556,91.7065833,45.000000000015916,,214.172,214.217,1000929
N1,link,Bridge end,22.5161667,91.70675,181.99999999998795,,214.217,214.399,1000930
N1,link,Box culvert,22.5147222,91.7074444,193.9999999999884,,214.399,214.593,1000931
N1,link,Bridge start,22.5131389,91.7080833,40.99999999999682,,214.593,214.634,1000932
N1,link,Bridge end,22.5127778,91.7082222,152.44500000000016,,214.634,214.786445,1000933
N1,bridge,Chotokumir Bridge,22.5113471164122,91.7087907889313,41.11,A,214.786445,214.827555,1000934
N1,bridge,BORO KUMIRA BRIDGE,22.5113471164122,91.7087907889313,27.0,C,214.7935,214.82049999999998,1000935
N1,link,Bridge end,22.5127778,91.7082222,68.44499999999698,,214.827555,214.896,1000936
N1,link,Km post missing,22.5106111,91.7090833,144.00000000000546,,214.896,215.04,1000937
N1,link,Bridge start,22.5094444,91.7096389,12.000000000000455,,215.04,215.052,1000938
N1,link,Bridge end,22.5093611,91.7096944,239.00000000000432,,215.052,215.291,1000939
N1,link,Bridge start,22.5074444,91.7105556,18.000000000000682,,215.291,215.309,1000940
N1,link,Bridge end,22.5073056,91.7106389,155.75000000001182,,215.309,215.46475,1000941
N1,bridge,ROYL CIMINT GATE CULVETRT,22.5060220437735,91.7112848218867,4.5,A,215.46475,215.46925000000002,1000942
N1,link,Bridge end,22.5073056,91.7106389,369.74999999998204,,215.46925000000002,215.839,1000943
N1,link,Box culvert,22.503,91.7128056,56.99999999998795,,215.839,215.896,1000944
N1,link,Km post missing,22.5025556,91.7130556,291.20000000000346,,215.896,216.1872,1000945
N1,bridge,GORA MARA RCC GIRDER BRIDGE,22.5000858335766,91.7141504905109,17.6,A,216.1872,216.2048,1000946
N1,link,Km post missing,22.5025556,91.7130556,376.199999999983,,216.2048,216.581,1000947
N1,link,Bridge start,22.4969163,91.7155556,19.000000000005457,,216.581,216.6,1000948
N1,link,Bridge end,22.4968052,91.7156389,295.99999999999227,,216.6,216.896,1000949
N1,link,Km post missing,22.494583,91.7170827,479.50000000003,,216.896,217.37550000000002,1000950
N1,bridge,GORA MARI BOX CULVERT,22.4904405976324,91.7182726733934,3.0,B,217.37550000000002,217.3785,1000951
N1,link,Km post missing,22.494583,91.7170827,404.49999999998454,,217.3785,217.783,1000952
N1,link,Box culvert,22.4869441,91.7192771,156.7500000000166,,217.783,217.93975,1000953
N1,bridge,BARAOWLLA BOX CULVERT,22.4855480068965,91.7195309517241,4.5,A,217.93975,217.94425,1000954
N1,link,Box culvert,22.4869441,91.7192771,12.74999999998272,,217.94425,217.957,1000955
N1,link,Ctg 24 km,22.4854163,91.7195549,296.99999999999704,,217.957,218.254,1000956
N1,link,Box culvert,22.48280706570156,91.72005100244988,174.83500000000163,,218.254,218.428835,1000957
N1,bridge,Baro Aulia,22.4811642144766,91.7203633632516,24.33,D,218.428835,218.453165,1000958
N1,bridge,MUDDO SONAISORI BRIDGE,22.4811642144766,91.7203633632516,23.2,B,218.42940000000002,218.4526,1000959
N1,link,Box culvert,22.48280706570156,91.72005100244988,401.8349999999771,,218.453165,218.855,1000960
N1,link,Bridge start,22.4775271,91.7210549,25.000000000005684,,218.855,218.88,1000961
N1,link,Bridge end,22.4773049,91.7211104,88.99999999999864,,218.88,218.969,1000962
N1,link,Info.Missing,22.4765271,91.7213327,455.0000000000125,,218.969,219.424,1000963
N1,bridge,HATIBORI BOX CULVERT,22.4728530893544,91.7232633541336,6.0,A,219.424,219.42999999999998,1000964
N1,link,Info.Missing,22.4765271,91.7213327,422.00000000002547,,219.42999999999998,219.852,1000965
