,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
218,Truck43285,1001834,C,8.1,904,922.1871677434148,18.187167743414754,124
219,Truck43263,1002495,C,1.2,909,920.12181369678,11.121813696779979,124
220,Truck43265,1002495,C,1.2,909,927.6161494371477,18.61614943714762,124
221,Truck43286,1001834,C,8.1,909,922.6144810546242,13.614481054624228,124
222,Truck43271,1002427,C,2.8,912,926.0051846938371,14.005184693837176,124
223,Truck43270,1002427,C,2.8,913,924.0479710392683,11.047971039268349,124
224,Truck43264,1002495,C,1.2,914,925.4313255413051,11.431325541305101,124
225,Truck43287,1001834,C,8.1,914,925.7164633243237,11.716463324323744,124
226,Truck43272,1002427,C,2.8,919,934.7904179627657,15.790417962765632,124
227,Truck43288,1001834,C,8.1,919,937.1376745126491,18.13767451264914,124
228,Truck43266,1002495,C,1.2,920,932.4355038772876,12.43550387728762,124
229,Truck43268,1002495,C,1.2,924,934.0715416631665,10.071541663166453,124
230,Truck43289,1001834,C,8.1,924,938.0611161439002,14.061116143900218,124
231,Truck43274,1002427,C,2.8,927,938.5903001071216,11.59030010712158,124
232,Truck43269,1002495,C,1.2,928,938.4400746737596,10.440074673759513,124
233,Truck43267,1002495,C,1.2,929,948.6808447064616,19.680844706461606,124
234,Truck43273,1002427,C,2.8,929,941.6272646098209,12.627264609820926,124
235,Truck43290,1001834,C,8.1,929,943.2650948669075,14.265094866907436,124
236,Truck43275,1002427,C,2.8,934,949.9229249831606,15.922924983160598,124
237,Truck43291,1001834,C,8.1,934,950.8570956830914,16.857095683091448,124
238,Truck43270,1002495,C,1.2,936,951.8527005455569,15.85270054555686,124
239,Truck43271,1002495,C,1.2,938,948.753120920498,10.753120920497917,124
240,Truck43292,1001834,C,8.1,939,951.6671974959831,12.66719749598317,124
241,Truck43276,1002427,C,2.8,943,961.0144042158782,18.014404215878226,124
242,Truck43293,1001834,C,8.1,944,961.0077371104592,17.007737110459175,124
243,Truck43272,1002495,C,1.2,946,963.8394767361301,17.839476736130063,124
244,Truck43294,1001834,C,8.1,949,968.958776207335,19.958776207334978,124
245,Truck43274,1002495,C,1.2,950,961.6834908490797,11.683490849079654,124
246,Truck43277,1002427,C,2.8,951,968.3927210462156,17.392721046215577,124
247,Truck43273,1002495,C,1.2,953,966.1223279680179,13.12232796801793,124
248,Truck43278,1002427,C,2.8,954,968.4165389391333,14.416538939133225,124
249,Truck43295,1001834,C,8.1,954,972.2850202057192,18.28502020571917,124
250,Truck43279,1002427,C,2.8,956,975.7807490592713,19.780749059271344,124
251,Truck43296,1001834,C,8.1,959,971.7200740045712,12.72007400457118,124
252,Truck43275,1002495,C,1.2,961,974.8489159356973,13.848915935697317,124
253,Truck43280,1002427,C,2.8,964,975.3875474358331,11.387547435833099,124
254,Truck43297,1001834,C,8.1,964,974.6431513271847,10.643151327184713,124
255,Truck43281,1002427,C,2.8,965,977.0080931207849,12.00809312078496,124
256,Truck43298,1001834,C,8.1,969,985.5121757696132,16.512175769613215,124
257,Truck43282,1002427,C,2.8,970,989.8945962018088,19.894596201808795,124
258,Truck43276,1002495,C,1.2,973,992.5935910098518,19.59359100985187,124
259,Truck43299,1001834,C,8.1,974,990.4958585821889,16.495858582188923,124
260,Truck43283,1002427,C,2.8,976,987.7930753526871,11.793075352687081,124
261,Truck43300,1001834,C,8.1,979,992.8514740824489,13.851474082448892,124
262,Truck43277,1002495,C,1.2,980,994.7118175744885,14.711817574488489,124
263,Truck43278,1002495,C,1.2,980,994.5453582552174,14.545358255217312,124
264,Truck43284,1002427,C,2.8,984,1000.4447030453089,16.444703045308895,124
265,Truck43301,1001834,C,8.1,984,994.3669129670996,10.366912967099532,124
266,Truck43279,1002495,C,1.2,987,1006.3463174698298,19.3463174698298,124
267,Truck43280,1002495,C,1.2,987,997.5896613462023,10.589661346202364,124
268,Truck43281,1002495,C,1.2,989,1001.7499434634291,12.749943463429076,124
269,Truck43302,1001834,C,8.1,989,1001.3945266818104,12.394526681810326,124
270,Truck43285,1002427,C,2.8,990,1002.4897740483366,12.489774048336617,124
271,Truck43286,1002427,C,2.8,990,1006.7059202439141,16.705920243914065,124
272,Truck43287,1002427,C,2.8,993,1006.2480549106108,13.248054910610836,124
273,Truck43303,1001834,C,8.1,994,1005.5951592408206,11.59515924082067,124
274,Truck43283,1002495,C,1.2,999,1011.554289594731,12.554289594731044,124
275,Truck43304,1001834,C,8.1,999,1013.6819300586262,14.681930058626225,124
276,Truck43282,1002495,C,1.2,1001,1013.9260402950723,12.92604029507233,124
277,Truck43305,1001834,C,8.1,1004,1014.235320233807,10.235320233806958,124
278,Truck43288,1002427,C,2.8,1005,1022.7777499743263,17.777749974326312,124
279,Truck43289,1002427,C,2.8,1006,1021.1173245790934,15.117324579093392,124
280,Truck43306,1001834,C,8.1,1009,1025.6584047914762,16.658404791476165,124
281,Truck43290,1002427,C,2.8,1011,1029.5309406129688,18.530940612968855,124
282,Truck43284,1002495,C,1.2,1012,1026.7248055836142,14.72480558361408,124
283,Truck43285,1002495,C,1.2,1014,1033.0951826290461,19.095182629046107,124
284,Truck43307,1001834,C,8.1,1014,1028.8522293111446,14.852229311144583,124
285,Truck43286,1002495,C,1.2,1018,1032.4629164369464,14.462916436946493,124
286,Truck43287,1002495,C,1.2,1018,1035.2943011628884,17.294301162888317,124
287,Truck43291,1002427,C,2.8,1018,1032.6459594373725,14.645959437372454,124
288,Truck43292,1002427,C,2.8,1019,1034.1721740860107,15.17217408601082,124
289,Truck43308,1001834,C,8.1,1019,1031.5891752112418,12.58917521124179,124
290,Truck43309,1001834,C,8.1,1024,1043.156675779617,19.15667577961694,124
291,Truck43293,1002427,C,2.8,1029,1040.2609121733244,11.260912173324419,124
292,Truck43310,1001834,C,8.1,1029,1046.9677484994618,17.967748499461784,124
293,Truck43289,1002495,C,1.2,1033,1049.7973265027358,16.797326502735878,124
294,Truck43288,1002495,C,1.2,1034,1048.9037740357944,14.90377403579451,124
295,Truck43311,1001834,C,8.1,1034,1053.7774691553896,19.77746915538951,124
296,Truck43294,1002427,C,2.8,1036,1050.8513051685477,14.851305168547633,124
297,Truck43296,1002427,C,2.8,1039,1050.8063669723037,11.806366972303854,124
298,Truck43312,1001834,C,8.1,1039,1057.4885451380958,18.48854513809573,124
299,Truck43295,1002427,C,2.8,1040,1059.483073665855,19.48307366585494,124
300,Truck43290,1002495,C,1.2,1041,1057.3565096907573,16.356509690757207,124
301,Truck43297,1002427,C,2.8,1042,1053.5935371701821,11.593537170182127,124
302,Truck43291,1002495,C,1.2,1044,1058.6345873468679,14.634587346867965,124
303,Truck43313,1001834,C,8.1,1044,1060.31045522618,16.31045522617996,124
304,Truck43292,1002495,C,1.2,1046,1062.102826527427,16.102826527426995,124
305,Truck43314,1001834,C,8.1,1049,1066.9398504955743,17.939850495574348,124
306,Truck43293,1002495,C,1.2,1052,1062.674409288187,10.674409288187059,124
307,Truck43298,1002427,C,2.8,1053,1069.2201598800702,16.220159880070213,124
308,Truck43315,1001834,C,8.1,1054,1067.6630534187307,13.663053418730762,124
309,Truck43299,1002427,C,2.8,1058,1069.4815975666434,11.481597566643407,124
310,Truck43316,1001834,C,8.1,1059,1071.5360306438552,12.536030643855216,124
311,Truck43300,1002427,C,2.8,1060,1076.1327276551583,16.132727655158202,124
312,Truck43294,1002495,C,1.2,1062,1080.3596299026633,18.35962990266338,124
313,Truck43296,1002495,C,1.2,1062,1073.0859592484362,11.085959248436163,124
314,Truck43301,1002427,C,2.8,1062,1081.2882650036493,19.28826500364917,124
315,Truck43317,1001834,C,8.1,1064,1074.1182588885085,10.118258888508544,124
316,Truck43297,1002495,C,1.2,1065,1076.3524170668272,11.352417066827323,124
317,Truck43302,1002427,C,2.8,1069,1084.2513785134472,15.251378513447207,124
318,Truck43318,1001834,C,8.1,1069,1086.8103837621607,17.810383762160605,124
319,Truck43295,1002495,C,1.2,1071,1081.7939404527663,10.79394045276617,124
320,Truck43303,1002427,C,2.8,1073,1083.5364132020165,10.536413202016444,124
321,Truck43319,1001834,C,8.1,1074,1090.4092277450043,16.40922774500435,124
322,Truck43320,1001834,C,8.1,1079,1092.3268558952543,13.326855895254363,124
323,Truck43298,1002495,C,1.2,1081,1094.4909479259416,13.490947925941445,124
324,Truck43299,1002495,C,1.2,1081,1099.1008868982608,18.10088689826076,124
325,Truck43304,1002427,C,2.8,1081,1100.462640753631,19.46264075363102,124
326,Truck43305,1002427,C,2.8,1082,1095.1102051672678,13.110205167267939,124
327,Truck43321,1001834,C,8.1,1084,1101.6932249468289,17.693224946828924,124
328,Truck43300,1002495,C,1.2,1088,1098.4287932489106,10.428793248910576,124
329,Truck43322,1001834,C,8.1,1089,1106.2652097288449,17.265209728844837,124
330,Truck43301,1002495,C,1.2,1093,1105.8522866676622,12.852286667662256,124
331,Truck43306,1002427,C,2.8,1093,1109.2154346034642,16.21543460346418,124
332,Truck43323,1001834,C,8.1,1094,1112.9482182664551,18.948218266455218,124
333,Truck43303,1002495,C,1.2,1095,1105.4612706955068,10.46127069550679,124
334,Truck43302,1002495,C,1.2,1096,1113.525361819361,17.52536181936113,124
335,Truck43307,1002427,C,2.8,1096,1106.2075982727006,10.2075982727005,124
336,Truck43308,1002427,C,2.8,1099,1114.1851960956192,15.185196095619261,124
337,Truck43324,1001834,C,8.1,1099,1113.1285309456769,14.128530945676768,124
338,Truck43325,1001834,C,8.1,1104,1119.2226250547994,15.222625054799348,124
339,Truck43305,1002495,C,1.2,1107,1119.4539695155202,12.453969515520205,124
340,Truck43326,1001834,C,8.1,1109,1124.7451294855482,15.745129485548288,124
341,Truck43309,1002427,C,2.8,1111,1128.10457712234,17.10457712233999,124
342,Truck43304,1002495,C,1.2,1112,1128.4317092392173,16.431709239217287,124
343,Truck43310,1002427,C,2.8,1114,1127.738287803758,13.738287803758185,124
344,Truck43327,1001834,C,8.1,1114,1125.1793895110877,11.179389511087777,124
345,Truck43307,1002495,C,1.2,1118,1135.5221015160605,17.522101516060555,124
346,Truck43328,1001834,C,8.1,1119,1138.9599094405748,19.95990944057494,124
347,Truck43306,1002495,C,1.2,1121,1136.2025688370536,15.202568837053654,124
348,Truck43311,1002427,C,2.8,1121,1140.6986852155374,19.698685215537438,124
349,Truck43329,1001834,C,8.1,1124,1136.1481238774618,12.148123877461812,124
350,Truck43312,1002427,C,2.8,1125,1143.6687248415265,18.66872484152645,124
351,Truck43308,1002495,C,1.2,1126,1143.2647251648368,17.264725164836822,124
352,Truck43313,1002427,C,2.8,1128,1147.0351543368,19.035154336799913,124
353,Truck43330,1001834,C,8.1,1129,1145.668707136028,16.66870713602784,124
354,Truck43314,1002427,C,2.8,1134,1149.3491192956817,15.349119295681726,124
355,Truck43331,1001834,C,8.1,1134,1146.6604862715972,12.660486271597252,124
356,Truck43315,1002427,C,2.8,1135,1147.3445707837595,12.34457078375955,124
357,Truck43310,1002495,C,1.2,1139,1153.375063941181,14.375063941181043,124
358,Truck43316,1002427,C,2.8,1139,1153.2641830734776,14.264183073477634,124
359,Truck43332,1001834,C,8.1,1139,1152.8195922269788,13.819592226978846,124
360,Truck43309,1002495,C,1.2,1140,1157.260039630446,17.260039630445938,124
361,Truck43317,1002427,C,2.8,1142,1160.1481512340902,18.148151234090157,124
