,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
7583,Truck41240,1002011.0,D,11.2,5097.0,5152.4579704530215,55.45797045302196,132
7584,Truck41241,1002011.0,D,11.2,5102.0,5149.948975682113,47.94897568211265,132
7585,Truck41242,1002011.0,D,11.2,5107.0,5123.469558366417,16.469558366417242,132
7586,Truck41243,1002011.0,D,11.2,5112.0,5127.085028021626,15.085028021626652,132
7587,Truck41244,1002011.0,D,11.2,5117.0,5166.32529768642,49.325297686419304,132
7588,Truck41245,1002011.0,D,11.2,5122.0,5178.678548843767,56.67854884376764,132
7589,Truck41246,1002011.0,D,11.2,5127.0,5157.188151652943,30.18815165294294,132
7590,Truck41247,1002011.0,D,11.2,5132.0,5181.871686595523,49.87168659552343,132
7591,Truck41248,1002011.0,D,11.2,5137.0,5196.139170625968,59.13917062596843,132
7592,Truck41249,1002011.0,D,11.2,5142.0,5166.656808181706,24.656808181706246,132
7593,Truck41250,1002011.0,D,11.2,5147.0,5166.340026705721,19.340026705721794,132
7594,Truck41251,1002011.0,D,11.2,5152.0,5179.382818450831,27.3828184508315,132
7595,Truck41252,1002011.0,D,11.2,5157.0,5201.8608246989925,44.86082469899266,132
7596,Truck41253,1002011.0,D,11.2,5162.0,5196.310800998398,34.310800998397916,132
7597,Truck41254,1002011.0,D,11.2,5167.0,5203.253426201714,36.25342620171395,132
7598,Truck41255,1002011.0,D,11.2,5172.0,5221.878252673801,49.87825267380095,132
7599,Truck41256,1002011.0,D,11.2,5177.0,5202.740147506288,25.74014750628814,132
7600,Truck41257,1002011.0,D,11.2,5182.0,5239.248515754415,57.2485157544155,132
7601,Truck41258,1002011.0,D,11.2,5187.0,5230.0546409139615,43.05464091396159,132
7602,Truck41259,1002011.0,D,11.2,5192.0,5219.971346567201,27.97134656720151,132
7603,Truck41260,1002011.0,D,11.2,5197.0,5229.756931180189,32.7569311801894,132
7604,Truck41261,1002011.0,D,11.2,5202.0,5250.552381066941,48.55238106694088,132
7605,Truck41262,1002011.0,D,11.2,5207.0,5251.578655419194,44.578655419193964,132
7606,Truck41263,1002011.0,D,11.2,5212.0,5263.822976394725,51.82297639472449,132
7607,Truck41264,1002011.0,D,11.2,5217.0,5262.632322349091,45.63232234909061,132
7608,Truck41265,1002011.0,D,11.2,5222.0,5237.932859646173,15.932859646173156,132
7609,Truck41266,1002011.0,D,11.2,5227.0,5259.489400001932,32.48940000193184,132
7610,Truck41267,1002011.0,D,11.2,5232.0,5248.735314486687,16.73531448668694,132
7611,Truck41268,1002011.0,D,11.2,5237.0,5263.44549979716,26.445499797159833,132
7612,Truck41269,1002011.0,D,11.2,5242.0,5262.671050380453,20.671050380453252,132
7613,Truck41270,1002011.0,D,11.2,5247.0,5297.901686006114,50.90168600611376,132
7614,Truck41271,1002011.0,D,11.2,5252.0,5297.457184785567,45.45718478556664,132
7615,Truck41272,1002011.0,D,11.2,5257.0,5300.445441465223,43.44544146522287,132
7616,Truck41273,1002011.0,D,11.2,5262.0,5318.064993553907,56.064993553906476,132
7617,Truck41274,1002011.0,D,11.2,5267.0,5299.458527712404,32.45852771240409,132
7618,Truck41275,1002011.0,D,11.2,5272.0,5292.306331493123,20.306331493123125,132
7619,Truck41276,1002011.0,D,11.2,5277.0,5334.779836144282,57.779836144282,132
7620,Truck41277,1002011.0,D,11.2,5282.0,5319.683969001979,37.6839690019784,132
7621,Truck41278,1002011.0,D,11.2,5287.0,5308.479914780568,21.47991478056787,132
7622,Truck41279,1002011.0,D,11.2,5292.0,5316.860386666614,24.8603866666147,132
