,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration
0,Truck84960,1000091,B,40.4,25,73.48582069286347,48.48582069286347
1,Truck84961,1000091,B,40.4,30,56.445290058520314,26.445290058520314
2,Truck84962,1000091,B,40.4,35,76.84326841784598,41.84326841784598
3,Truck84963,1000091,B,40.4,40,57.10500858234493,17.10500858234493
4,Truck84964,1000091,B,40.4,45,78.15106673861852,33.151066738618525
5,Truck84965,1000091,B,40.4,50,81.74894660544004,31.74894660544004
6,Truck84966,1000091,B,40.4,55,81.314836451687,26.314836451687007
7,Truck84967,1000091,B,40.4,60,107.3169580569944,47.3169580569944
8,Truck84968,1000091,B,40.4,65,114.08818294940966,49.08818294940965
9,Truck84961,1000130,C,900.0,66,173.85280850454131,107.8528085045413
10,Truck84963,1000130,C,900.0,67,170.91983395646355,103.91983395646356
11,Truck84969,1000091,B,40.4,70,119.24240947007593,49.24240947007592
12,Truck84970,1000091,B,40.4,75,123.88758567320144,48.88758567320144
13,Truck84971,1000091,B,40.4,80,96.9798862589358,16.9798862589358
14,Truck84960,1000130,C,900.0,83,209.9116715999416,126.91167159994161
15,Truck84972,1000091,B,40.4,85,124.05787319420133,39.057873194201335
16,Truck84962,1000130,C,900.0,86,215.2971170036226,129.2971170036226
17,Truck84964,1000130,C,900.0,88,250.12304151019538,162.12304151019538
18,Truck84973,1000091,B,40.4,90,133.5004588144139,43.50045881441388
19,Truck84965,1000130,C,900.0,91,233.43965765390425,142.43965765390425
20,Truck84966,1000130,C,900.0,91,229.59303503035596,138.59303503035596
21,Truck84974,1000091,B,40.4,95,146.110191804994,51.110191804993995
22,Truck84975,1000091,B,40.4,100,149.71949333723342,49.7194933372334
23,Truck84976,1000091,B,40.4,105,140.99059039187196,35.99059039187197
24,Truck84971,1000130,C,900.0,106,219.91788430982814,113.91788430982815
25,Truck84977,1000091,B,40.4,110,126.70088409422678,16.70088409422678
26,Truck84978,1000091,B,40.4,115,149.33825475089742,34.338254750897406
27,Truck84967,1000130,C,900.0,117,242.02234253862585,125.02234253862585
28,Truck84979,1000091,B,40.4,120,146.0464054001169,26.04640540011691
29,Truck84968,1000130,C,900.0,124,267.39346989923587,143.39346989923587
30,Truck84980,1000091,B,40.4,125,162.6789970703083,37.67899707030831
31,Truck84969,1000130,C,900.0,129,221.86279739887382,92.86279739887382
32,Truck84981,1000091,B,40.4,130,163.22994625789798,33.22994625789797
33,Truck84970,1000130,C,900.0,133,258.8812736737173,125.8812736737173
34,Truck84972,1000130,C,900.0,134,240.49297393080602,106.49297393080602
35,Truck84982,1000091,B,40.4,135,178.99792514804534,43.997925148045326
36,Truck84977,1000130,C,900.0,136,294.2147650971878,158.2147650971878
37,Truck84983,1000091,B,40.4,140,187.12375449904587,47.123754499045866
38,Truck84973,1000130,C,900.0,143,252.681348871149,109.68134887114901
39,Truck84984,1000091,B,40.4,145,169.581647343431,24.581647343431012
40,Truck84976,1000130,C,900.0,150,310.20345372034103,160.20345372034106
41,Truck84985,1000091,B,40.4,150,167.1886141447943,17.188614144794286
42,Truck84986,1000091,B,40.4,155,176.59899706248393,21.598997062483917
43,Truck84974,1000130,C,900.0,156,306.05914739298305,150.05914739298305
44,Truck84979,1000130,C,900.0,156,239.8092519767161,83.8092519767161
45,Truck84975,1000130,C,900.0,159,277.77813385704235,118.77813385704235
46,Truck84978,1000130,C,900.0,159,239.69206626607422,80.69206626607422
47,Truck84987,1000091,B,40.4,160,205.15247655142485,45.15247655142484
48,Truck84988,1000091,B,40.4,165,206.6275045744756,41.627504574475616
49,Truck84989,1000091,B,40.4,170,190.09991743520365,20.099917435203643
50,Truck84980,1000130,C,900.0,172,329.49431583896,157.49431583896
51,Truck84981,1000130,C,900.0,173,302.94952532378585,129.94952532378585
52,Truck84990,1000091,B,40.4,175,214.0137811982193,39.01378119821931
53,Truck84985,1000130,C,900.0,177,320.75168792154966,143.75168792154963
54,Truck84984,1000130,C,900.0,179,338.17369425751156,159.17369425751158
55,Truck84991,1000091,B,40.4,180,197.4303272503726,17.430327250372628
56,Truck84992,1000091,B,40.4,185,209.22708165848178,24.227081658481765
57,Truck84986,1000130,C,900.0,186,270.05194923321244,84.05194923321247
58,Truck84982,1000130,C,900.0,188,335.1231505718579,147.12315057185788
59,Truck84993,1000091,B,40.4,190,225.07786853977012,35.07786853977014
60,Truck84963,1000228,B,6.0,193,210.86524652857682,17.86524652857682
61,Truck84994,1000091,B,40.4,195,240.284126528006,45.284126528006
62,Truck84961,1000228,B,6.0,196,213.35475549062508,17.35475549062507
63,Truck84983,1000130,C,900.0,197,354.3276569395451,157.32765693954508
64,Truck84989,1000130,C,900.0,200,342.14010606645354,142.14010606645354
65,Truck84995,1000091,B,40.4,200,224.50469867726338,24.504698677263384
66,Truck84996,1000091,B,40.4,205,264.2803415635911,59.28034156359108
67,Truck84991,1000130,C,900.0,207,367.17708812860576,160.17708812860576
68,Truck84997,1000091,B,40.4,210,247.06960874271465,37.069608742714635
69,Truck84987,1000130,C,900.0,215,365.18253255610597,150.18253255610597
70,Truck84998,1000091,B,40.4,215,252.3634475665578,37.36344756655778
71,Truck84988,1000130,C,900.0,216,306.01485087106926,90.01485087106927
72,Truck84992,1000130,C,900.0,219,341.5053669095556,122.50536690955565
73,Truck84999,1000091,B,40.4,220,245.03823561693378,25.03823561693379
74,Truck84990,1000130,C,900.0,224,369.46452309060084,145.46452309060084
75,Truck85000,1000091,B,40.4,225,249.66977937070678,24.66977937070677
76,Truck85001,1000091,B,40.4,230,248.27048241235107,18.27048241235106
77,Truck84963,1000276,C,28.9,231,281.9866421555505,50.98664215555049
78,Truck84960,1000228,B,6.0,232,245.05596887994733,13.05596887994732
79,Truck84961,1000276,C,28.9,234,282.08008513549146,48.080085135491466
80,Truck84995,1000130,C,900.0,234,329.4644869273179,95.46448692731792
81,Truck84993,1000130,C,900.0,235,395.114116743698,160.114116743698
82,Truck85002,1000091,B,40.4,235,294.0535583244274,59.053558324427385
83,Truck84962,1000228,B,6.0,238,253.02598637362576,15.025986373625742
84,Truck85003,1000091,B,40.4,240,259.14956700940587,19.149567009405892
85,Truck84971,1000228,B,6.0,242,254.81803343825908,12.818033438259077
86,Truck84969,1000228,B,6.0,244,259.45071697522945,15.45071697522948
