,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration
1818,Truck127,1000055,A,27.5,889,924.8062820313928,35.80628203139278
1819,Truck142,1000046,A,9.3,889,907.4732103388616,18.473210338861573
1820,Truck150,1000046,A,9.3,889,906.674895419639,17.67489541963898
1821,Truck4,1000318,C,23.1,890,919.0544772594156,29.054477259415606
1822,Truck59,1000224,C,23.1,890,912.9607894482308,22.96078944823085
1823,Truck96,1000174,A,29.83,890,916.1508169003993,26.150816900399285
1824,Truck112,1000140,A,5.6,890,901.4875849078539,11.487584907853979
1825,Truck90,1000208,B,24.5,891,931.3115795140623,40.3115795140622
1826,Truck100,1000208,B,24.5,891,947.1593926670811,56.159392667081036
1827,Truck123,1000105,A,89.75,891,966.1886504952439,75.1886504952439
1828,Truck176,1000022,C,397.0,891,1023.9126609537931,132.91266095379308
1829,Truck30,1000236,C,16.5,892,933.7774088492672,41.77740884926724
1830,Truck73,1000216,C,1408.8,892,1053.9260099541934,161.92600995419343
1831,Truck134,1000055,A,27.5,893,910.4564560338914,17.456456033891378
1832,Truck78,1000212,A,8.4,894,909.8083348380912,15.808334838091245
1833,Truck80,1000186,A,9.1,894,910.32279032295,16.32279032295004
1834,Truck97,1000186,A,9.1,894,905.3138848263429,11.313884826342907
1835,Truck119,1000140,A,5.6,894,907.4435477301664,13.44354773016642
1836,Truck16,1000236,C,16.5,895,933.0244260367106,38.02442603671055
1837,Truck25,1000275,B,28.9,895,917.7254367142513,22.72543671425129
1838,Truck81,1000212,A,8.4,895,907.2405528156763,12.240552815676269
1839,Truck141,1000048,A,6.1,895,908.7117485730896,13.71174857308956
1840,Truck147,1000035,A,6.3,895,906.7213906176394,11.721390617639376
1841,Truck19,1000248,C,6.5,896,913.5147247223356,17.514724722335572
1842,Truck22,1000275,B,28.9,896,924.6195387915294,28.619538791529404
1843,Truck65,1000224,C,23.1,896,947.3617776508057,51.36177765080575
1844,Truck116,1000105,A,89.75,896,950.1249115093872,54.12491150938715
1845,Truck177,1000022,C,397.0,896,1030.8140165092277,134.81401650922777
1846,Truck99,1000174,A,29.83,897,919.317235965596,22.317235965595934
1847,Truck18,1000236,C,16.5,898,932.5608852851074,34.56088528510732
1848,Truck42,1000224,C,23.1,898,932.7996198438318,34.79961984383186
1849,Truck104,1000174,A,29.83,898,945.0153326590254,47.01533265902534
1850,Truck131,1000055,A,27.5,898,927.1940416045463,29.194041604546385
1851,Truck143,1000051,A,27.5,898,941.2669386198086,43.26693861980857
1852,Truck144,1000051,A,27.5,898,951.9125842668375,53.91258426683745
1853,Truck145,1000035,A,6.3,899,915.5762902314984,16.57629023149847
1854,Truck158,1000035,A,6.3,899,911.9564149812389,12.956414981238915
1855,Truck11,1000318,C,23.1,900,943.7345725958145,43.73457259581444
1856,Truck15,1000275,B,28.9,900,923.343254066965,23.343254066964917
1857,Truck21,1000235,C,16.5,900,947.1396883201433,47.13968832014326
1858,Truck83,1000186,A,9.1,900,919.8765192407816,19.876519240781608
1859,Truck108,1000186,A,9.1,900,911.4819712723463,11.48197127234633
1860,Truck8,1000287,B,3.0,901,919.3046124996682,18.30461249966819
1861,Truck31,1000248,C,6.5,901,915.6628075945282,14.662807594528237
1862,Truck41,1000235,C,16.5,901,926.6689490563635,25.668949056363587
1863,Truck63,1000235,C,16.5,901,934.1730673173466,33.17306731734663
1864,Truck107,1000167,B,26.3,901,938.8887319269841,37.88873192698411
1865,Truck178,1000022,C,397.0,901,1055.0695619012372,154.06956190123714
1866,Truck6,1000364,C,22.85,902,960.1117762293497,58.111776229349765
1867,Truck20,1000275,B,28.9,902,934.2405433005273,32.24054330052725
1868,Truck87,1000186,A,9.1,902,913.0622284742379,11.062228474237942
1869,Truck92,1000208,B,24.5,902,934.0872699736051,32.087269973605075
1870,Truck94,1000186,A,9.1,902,921.2507849960431,19.250784996043087
1871,Truck91,1000174,A,29.83,903,939.0673761653882,36.067376165388225
1872,Truck36,1000287,B,3.0,904,915.2207820571391,11.22078205713908
1873,Truck66,1000216,C,1408.8,904,1065.32431865423,161.32431865423004
1874,Truck93,1000186,A,9.1,904,915.1692919527808,11.16929195278081
1875,Truck140,1000048,A,6.1,904,921.9150034277391,17.915003427739062
1876,Truck146,1000035,A,6.3,904,920.9722352794698,16.972235279469785
1877,Truck148,1000035,A,6.3,904,917.3945952565061,13.394595256506124
1878,Truck95,1000186,A,9.1,905,916.611703625241,11.61170362524103
1879,Truck101,1000167,B,26.3,905,922.1992839691632,17.199283969163165
1880,Truck105,1000167,B,26.3,905,937.994720906762,32.99472090676205
1881,Truck27,1000275,B,28.9,906,942.923384605564,36.92338460556407
1882,Truck32,1000275,B,28.9,906,941.4216266112729,35.42162661127289
1883,Truck79,1000212,A,8.4,906,919.6580284594496,13.658028459449595
1884,Truck152,1000048,A,6.1,906,922.1135262144899,16.113526214489884
1885,Truck179,1000022,C,397.0,906,974.5020818049402,68.50208180494025
1886,Truck5,1000248,C,6.5,907,922.2215595912305,15.221559591230484
1887,Truck24,1000235,C,16.5,907,925.9935789584222,18.993578958422184
1888,Truck112,1000167,B,26.3,907,937.3089742669936,30.308974266993538
1889,Truck150,1000048,A,6.1,907,920.4953771391956,13.495377139195593
1890,Truck151,1000035,A,6.3,907,923.2945989621605,16.294598962160492
1891,Truck153,1000035,A,6.3,907,920.1045327438854,13.104532743885466
1892,Truck3,1000318,C,23.1,908,924.9033389645338,16.903338964533713
1893,Truck7,1000287,B,3.0,908,926.232664151573,18.232664151572962
1894,Truck51,1000224,C,23.1,908,927.623605843148,19.62360584314802
1895,Truck128,1000105,A,89.75,908,955.340144760635,47.340144760634985
1896,Truck129,1000105,A,89.75,908,970.4217603684993,62.42176036849939
