,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration
51,Truck56178,1000393,C,27.35,236,268.4961661811525,32.49616618115246
52,Truck56179,1000393,C,27.35,238,286.48582069286346,48.48582069286347
53,Truck56193,1000267,C,4.5,238,249.5121406506255,11.51214065062551
54,Truck56194,1000267,C,4.5,243,257.77628995452204,14.776289954522035
55,Truck56180,1000393,C,27.35,244,288.13744242708333,44.137442427083315
56,Truck56195,1000267,C,4.5,248,264.52063068576575,16.520630685765745
57,Truck56181,1000393,C,27.35,250,283.1510667386185,33.151066738618525
58,Truck56196,1000267,C,4.5,253,263.29078434200574,10.29078434200576
59,Truck56182,1000393,C,27.35,255,303.62945663272086,48.629456632720874
60,Truck56197,1000267,C,4.5,258,270.5144081003749,12.51440810037489
61,Truck56183,1000393,C,27.35,259,311.1143929666909,52.114392966690886
62,Truck56184,1000393,C,27.35,262,309.3169580569944,47.3169580569944
63,Truck56198,1000267,C,4.5,263,281.541247570465,18.541247570464947
64,Truck56199,1000267,C,4.5,268,280.5985982402121,12.598598240212102
65,Truck56185,1000393,C,27.35,269,315.6625465977902,46.66254659779018
66,Truck56200,1000267,C,4.5,273,290.60942432668355,17.609424326683538
67,Truck56186,1000393,C,27.35,276,324.88758567320144,48.88758567320144
68,Truck56187,1000393,C,27.35,278,321.48836077991825,43.488360779918224
69,Truck56201,1000267,C,4.5,278,296.8835164368371,18.883516436837123
70,Truck56188,1000393,C,27.35,281,331.37278286110524,50.37278286110522
71,Truck56202,1000267,C,4.5,283,295.930420912039,12.930420912038992
72,Truck56203,1000267,C,4.5,288,303.34619404315583,15.346194043155853
73,Truck56189,1000393,C,27.35,289,324.008710104224,35.008710104223994
74,Truck56204,1000267,C,4.5,293,304.1676290358114,11.167629035811387
75,Truck56191,1000393,C,27.35,295,335.73693814701153,40.73693814701151
76,Truck56190,1000393,C,27.35,297,314.90430088423335,17.904300884233354
77,Truck56205,1000267,C,4.5,298,310.6023364013225,12.602336401322491
78,Truck56192,1000393,C,27.35,300,349.7194933372334,49.7194933372334
79,Truck56206,1000267,C,4.5,303,315.21670541662405,12.216705416624066
80,Truck56193,1000393,C,27.35,306,333.11307603520004,27.113076035200052
81,Truck56207,1000267,C,4.5,308,325.4807030348515,17.480703034851516
82,Truck56208,1000267,C,4.5,313,323.37797424316153,10.377974243161507
83,Truck56194,1000393,C,27.35,314,347.66250670953286,33.66250670953285
84,Truck56209,1000267,C,4.5,318,331.91472687889853,13.914726878898513
85,Truck56160,1000935,C,27.0,319,354.9275506887317,35.927550688731706
86,Truck56196,1000393,C,27.35,320,363.97696175764486,43.97696175764483
87,Truck56195,1000393,C,27.35,321,378.6688955358955,57.66889553589548
88,Truck56210,1000267,C,4.5,323,338.0397771267352,15.03977712673518
89,Truck56197,1000393,C,27.35,327,369.36879945174326,42.36879945174323
90,Truck56211,1000267,C,4.5,328,342.0510991684218,14.051099168421771
91,Truck56162,1000935,C,27.0,329,362.0847592536302,33.08475925363015
92,Truck56212,1000267,C,4.5,333,350.63949470051165,17.639494700511623
93,Truck56199,1000393,C,27.35,337,374.8841757197464,37.884175719746416
94,Truck56198,1000393,C,27.35,338,380.6969488264181,42.69694882641814
95,Truck56213,1000267,C,4.5,338,356.3073800883076,18.30738008830756
96,Truck56164,1000935,C,27.0,339,386.12375449904584,47.123754499045866
97,Truck56214,1000267,C,4.5,343,358.5726845462728,15.572684546272816
98,Truck56200,1000393,C,27.35,347,371.58164734343103,24.581647343431012
99,Truck56215,1000267,C,4.5,348,358.6005001760794,10.600500176079379
100,Truck56202,1000393,C,27.35,352,369.1886141447943,17.188614144794286
101,Truck56169,1000935,C,27.0,353,374.2949595346972,21.29495953469721
102,Truck56201,1000393,C,27.35,353,385.80526544000486,32.805265440004874
103,Truck56216,1000267,C,4.5,353,372.5516545364625,19.551654536462493
104,Truck56161,1000935,C,27.0,354,385.7985162466413,31.79851624664133
105,Truck56170,1000935,C,27.0,354,397.1830041243434,43.18300412434344
106,Truck56167,1000935,C,27.0,355,377.0433634158408,22.043363415840837
107,Truck56163,1000935,C,27.0,356,387.30551782229696,31.30551782229697
108,Truck56165,1000935,C,27.0,356,397.6275045744756,41.627504574475616
109,Truck56217,1000267,C,4.5,358,368.48279532144454,10.482795321444534
110,Truck56203,1000393,C,27.35,360,414.6047567537787,54.604756753778716
111,Truck56204,1000393,C,27.35,361,396.387233720929,35.38723372092899
112,Truck56168,1000935,C,27.0,362,395.41854642341866,33.418546423418675
113,Truck56218,1000267,C,4.5,363,375.91424756120716,12.914247561207146
114,Truck56205,1000393,C,27.35,367,422.98092346950995,55.98092346950994
115,Truck56219,1000267,C,4.5,368,386.88699663306113,18.88699663306113
116,Truck56206,1000393,C,27.35,372,389.4303272503726,17.430327250372628
117,Truck56220,1000267,C,4.5,373,391.07214273005434,18.07214273005436
118,Truck56173,1000935,C,27.0,376,400.2270816584818,24.227081658481765
119,Truck56172,1000935,C,27.0,377,394.410401091321,17.410401091320956
120,Truck56221,1000267,C,4.5,378,395.0281883014506,17.028188301450573
121,Truck56171,1000935,C,27.0,380,415.0778685397701,35.07786853977014
122,Truck56208,1000393,C,27.35,380,430.39360937859567,50.39360937859568
123,Truck56166,1000935,C,27.0,382,427.76029857571604,45.76029857571602
124,Truck56207,1000393,C,27.35,382,427.284126528006,45.284126528006
125,Truck56222,1000267,C,4.5,383,400.35475549062505,17.35475549062507
126,Truck56209,1000393,C,27.35,388,431.1124876025343,43.112487602534316
127,Truck56223,1000267,C,4.5,388,400.1121552616141,12.112155261614085
128,Truck56174,1000935,C,27.0,391,450.2803415635911,59.28034156359108
129,Truck56224,1000267,C,4.5,393,412.29208239437634,19.292082394376337
130,Truck56210,1000393,C,27.35,395,432.06960874271465,37.069608742714635
131,Truck56225,1000267,C,4.5,398,409.20461663253946,11.204616632539429
132,Truck56211,1000393,C,27.35,399,435.5759805020947,36.57598050209468
133,Truck56176,1000935,C,27.0,400,415.8830238974008,15.883023897400772
134,Truck56177,1000935,C,27.0,401,449.61182147471294,48.61182147471296
135,Truck56226,1000267,C,4.5,403,415.2307190259853,12.230719025985286
136,Truck56212,1000393,C,27.35,407,431.66977937070675,24.66977937070677
137,Truck56227,1000267,C,4.5,408,419.965457951477,11.965457951476974
138,Truck56175,1000935,C,27.0,410,438.75185995976295,28.751859959762943
139,Truck56213,1000393,C,27.35,413,461.08008513549146,48.080085135491466
140,Truck56228,1000267,C,4.5,413,424.1645646602018,11.164564660201762
141,Truck56214,1000393,C,27.35,415,471.761818214045,56.76181821404497
142,Truck56215,1000393,C,27.35,415,474.0535583244274,59.053558324427385
143,Truck56178,1000935,C,27.0,416,453.61693868131584,37.616938681315844
144,Truck56229,1000267,C,4.5,418,428.448710105733,10.44871010573302
145,Truck56230,1000267,C,4.5,423,438.5111616510951,15.51116165109513
146,Truck56217,1000393,C,27.35,425,454.464835977378,29.46483597737801
147,Truck56231,1000267,C,4.5,428,438.4196521211991,10.419652121199091
148,Truck56216,1000393,C,27.35,429,451.49753379870924,22.49753379870924
149,Truck56181,1000935,C,27.0,431,473.17568171125356,42.175681711253546
150,Truck56218,1000393,C,27.35,432,455.9236392100555,23.923639210055534
151,Truck56232,1000267,C,4.5,433,451.28032792400745,18.280327924007445
152,Truck56179,1000935,C,27.0,434,467.46612928373395,33.46612928373398
153,Truck56180,1000935,C,27.0,436,471.50632421675823,35.506324216758216
154,Truck56233,1000267,C,4.5,438,449.4982780121134,11.498278012113413
155,Truck56219,1000393,C,27.35,443,458.26647339496765,15.266473394967655
156,Truck56234,1000267,C,4.5,443,461.8308643112263,18.830864311226343
157,Truck56220,1000393,C,27.35,448,488.5822274848131,40.58222748481309
158,Truck56235,1000267,C,4.5,448,467.3642681462199,19.364268146219917
159,Truck56182,1000935,C,27.0,451,480.9555874314584,29.955587431458433
160,Truck56221,1000393,C,27.35,452,478.2248400446015,26.22484004460148
161,Truck56236,1000267,C,4.5,453,465.1648183578024,12.164818357802428
162,Truck56184,1000935,C,27.0,457,477.81212124580475,20.812121245804725
163,Truck56222,1000393,C,27.35,457,476.2031987452636,19.20319874526359
164,Truck56223,1000393,C,27.35,457,480.1097146056052,23.109714605605205
165,Truck56237,1000267,C,4.5,458,474.66229422029875,16.66229422029873
166,Truck56183,1000935,C,27.0,459,496.8823144677883,37.88231446778832
167,Truck56190,1000935,C,27.0,462,504.35048816213305,42.350488162133054
168,Truck56185,1000935,C,27.0,463,520.2757879122554,57.275787912255396
169,Truck56238,1000267,C,4.5,463,477.22712395379966,14.227123953799643
170,Truck56225,1000393,C,27.35,466,503.61162815101835,37.61162815101836
171,Truck56239,1000267,C,4.5,468,484.9976269502808,16.997626950280768
172,Truck56187,1000935,C,27.0,469,521.7421591217666,52.7421591217666
173,Truck56224,1000393,C,27.35,469,496.15622254976,27.15622254975998
174,Truck56186,1000935,C,27.0,472,488.4876730545596,16.48767305455959
175,Truck56189,1000935,C,27.0,472,510.1136652919928,38.11366529199281
176,Truck56226,1000393,C,27.35,472,488.27619211127086,16.276192111270852
177,Truck56240,1000267,C,4.5,473,484.10332393356657,11.103323933566557
178,Truck56227,1000393,C,27.35,476,519.700609099725,43.70060909972504
179,Truck56241,1000267,C,4.5,478,493.7231140364513,15.723114036451328
180,Truck56188,1000935,C,27.0,479,523.6974769832434,44.69747698324346
181,Truck56193,1000935,C,27.0,481,502.3107931639627,21.31079316396275
182,Truck56228,1000393,C,27.35,481,533.9075901934499,52.9075901934499
183,Truck56191,1000935,C,27.0,483,517.0891472761143,34.089147276114346
184,Truck56242,1000267,C,4.5,483,494.91975890634706,11.919758906347067
185,Truck56229,1000393,C,27.35,485,500.0143636105618,15.014363610561826
186,Truck56243,1000267,C,4.5,488,500.64301378529206,12.643013785292046
187,Truck56244,1000267,C,4.5,493,505.5454825215608,12.545482521560814
188,Truck56194,1000935,C,27.0,495,513.8703822936774,18.870382293677412
189,Truck56230,1000393,C,27.35,495,532.5799726949101,37.579972694910154
190,Truck56231,1000393,C,27.35,495,513.8944562688571,18.89445626885704
191,Truck56192,1000935,C,27.0,497,527.1615012507294,30.16150125072948
192,Truck56245,1000267,C,4.5,498,516.1268264601159,18.126826460115904
193,Truck56246,1000267,C,4.5,503,515.5047963565955,12.504796356595591
194,Truck56233,1000393,C,27.35,506,545.4440898494779,39.44408984947793
195,Truck56232,1000393,C,27.35,508,529.3314630516738,21.3314630516738
196,Truck56247,1000267,C,4.5,508,524.5381024229503,16.53810242295029
197,Truck56196,1000935,C,27.0,511,532.0776142227032,21.07761422270324
198,Truck56248,1000267,C,4.5,513,531.0990769188618,18.099076918861776
199,Truck56197,1000935,C,27.0,517,545.8002586594323,28.80025865943229
200,Truck56202,1000935,C,27.0,517,545.6698193743293,28.66981937432938
201,Truck56234,1000393,C,27.35,518,561.5744480301172,43.57444803011716
202,Truck56249,1000267,C,4.5,518,528.7393586264027,10.739358626402689
203,Truck56200,1000935,C,27.0,519,559.4589372134229,40.45893721342296
204,Truck56199,1000935,C,27.0,522,574.8495086015357,52.84950860153569
205,Truck56236,1000393,C,27.35,522,540.6906211368246,18.69062113682463
206,Truck56250,1000267,C,4.5,523,540.630490318999,17.630490318999037
207,Truck56235,1000393,C,27.35,524,539.0362557863389,15.036255786338836
208,Truck56195,1000935,C,27.0,526,557.91014051244,31.910140512439966
209,Truck56198,1000935,C,27.0,528,583.7127556378655,55.712755637865484
210,Truck56251,1000267,C,4.5,528,540.8608023293573,12.860802329357321
211,Truck56237,1000393,C,27.35,531,550.5307910766865,19.53079107668651
212,Truck56201,1000935,C,27.0,533,560.5164757660714,27.516475766071387
213,Truck56252,1000267,C,4.5,533,552.7301669689891,19.73016696898918
214,Truck56238,1000393,C,27.35,534,558.3641587501986,24.364158750198577
215,Truck56206,1000935,C,27.0,537,577.9066100915691,40.906610091569064
216,Truck56253,1000267,C,4.5,538,555.3838782990352,17.383878299035203
217,Truck56239,1000393,C,27.35,541,567.3755144112691,26.37551441126919
218,Truck56240,1000393,C,27.35,541,598.6324227822603,57.63242278226025
219,Truck56254,1000267,C,4.5,543,562.4339502514764,19.43395025147639
220,Truck56204,1000935,C,27.0,544,587.779843399205,43.77984339920498
221,Truck56255,1000267,C,4.5,548,566.8219263012014,18.821926301201362
222,Truck56241,1000393,C,27.35,550,575.9686677328101,25.968667732810136
223,Truck56242,1000393,C,27.35,551,584.1195375747675,33.11953757476749
224,Truck56256,1000267,C,4.5,553,564.9129424146937,11.91294241469375
225,Truck56243,1000393,C,27.35,557,616.9153630023311,59.915363002331084
226,Truck56257,1000267,C,4.5,558,577.5781379023862,19.57813790238614
227,Truck56203,1000935,C,27.0,562,617.2759441622619,55.27594416226192
228,Truck56244,1000393,C,27.35,562,617.8702662343496,55.8702662343496
229,Truck56258,1000267,C,4.5,563,576.1279818385609,13.127981838560911
230,Truck56259,1000267,C,4.5,568,587.0639784590834,19.063978459083366
231,Truck56205,1000935,C,27.0,570,597.9358001075677,27.93580010756773
232,Truck56246,1000393,C,27.35,572,618.157053653582,46.157053653582025
233,Truck56245,1000393,C,27.35,573,589.4263934562222,16.42639345622221
234,Truck56260,1000267,C,4.5,573,592.302434792078,19.302434792078024
235,Truck56160,1001887,C,22.0,575,597.7978874292979,22.797887429297962
236,Truck56207,1000935,C,27.0,575,592.1378564223605,17.137856422360585
237,Truck56208,1000935,C,27.0,578,628.3587693619825,50.35876936198247
238,Truck56261,1000267,C,4.5,578,592.3421156027622,14.342115602762199
239,Truck56209,1000935,C,27.0,579,604.1861411516093,25.18614115160924
240,Truck56212,1000935,C,27.0,579,595.1993299428216,16.19932994282158
241,Truck56210,1000935,C,27.0,580,595.3367122014605,15.336712201460509
242,Truck56247,1000393,C,27.35,581,622.0879559895114,41.08795598951147
243,Truck56162,1001887,C,22.0,583,620.3821485050727,37.382148505072635
244,Truck56211,1000935,C,27.0,583,605.7285519703205,22.72855197032044
245,Truck56262,1000267,C,4.5,583,593.6335578434466,10.633557843446596
246,Truck56249,1000393,C,27.35,585,639.5844060135927,54.584406013592684
247,Truck56248,1000393,C,27.35,588,627.6416002708145,39.64160027081448
248,Truck56263,1000267,C,4.5,588,599.97511290581,11.97511290580992
249,Truck56264,1000267,C,4.5,593,604.124154686036,11.124154686036078
250,Truck56169,1001887,C,22.0,595,616.8120628160648,21.812062816064795
251,Truck56250,1000393,C,27.35,597,631.8257413028772,34.825741302877226
252,Truck56251,1000393,C,27.35,597,645.9295249764353,48.92952497643535
253,Truck56167,1001887,C,22.0,598,629.8734696396233,31.873469639623284
254,Truck56265,1000267,C,4.5,598,614.7082058210564,16.708205821056342
255,Truck56216,1000935,C,27.0,599,650.6441298982775,51.64412989827753
256,Truck56217,1000935,C,27.0,602,650.1365732060941,48.13657320609408
257,Truck56218,1000935,C,27.0,603,653.6316113067656,50.631611306765656
258,Truck56266,1000267,C,4.5,603,613.9192930685375,10.919293068537478
259,Truck56161,1001887,C,22.0,606,632.6539276042109,26.653927604210935
260,Truck56219,1000935,C,27.0,606,627.7985385387022,21.798538538702253
261,Truck56164,1001887,C,22.0,607,640.4918773074302,33.49187730743015
262,Truck56163,1001887,C,22.0,608,652.4208142525074,44.420814252507384
263,Truck56267,1000267,C,4.5,608,620.1444406824814,12.144440682481438
264,Truck56213,1000935,C,27.0,609,653.2886351268728,44.28863512687284
265,Truck56252,1000393,C,27.35,609,660.7908418596778,51.79084185967786
266,Truck56253,1000393,C,27.35,612,660.6457695502532,48.645769550253206
267,Truck56160,1002032,D,61.3,613,666.5716508463676,53.57165084636757
268,Truck56268,1000267,C,4.5,613,632.9163821981717,19.916382198171675
269,Truck56172,1001887,C,22.0,615,656.0928838266353,41.09288382663533
270,Truck56168,1001887,C,22.0,616,670.2708546716794,54.27085467167947
271,Truck56165,1001887,C,22.0,618,633.7745764425708,15.774576442570872
272,Truck56170,1001887,C,22.0,618,665.5082110852409,47.508211085240816
273,Truck56269,1000267,C,4.5,618,633.2795699847073,15.279569984707383
274,Truck56214,1000935,C,27.0,619,647.1075447006011,28.107544700601164
275,Truck56254,1000393,C,27.35,619,675.9706453811548,56.97064538115481
276,Truck56173,1001887,C,22.0,621,657.2316393596769,36.23163935967698
277,Truck56256,1000393,C,27.35,621,657.0692991296918,36.069299129691835
278,Truck56215,1000935,C,27.0,622,660.9383904166142,38.938390416614155
279,Truck56255,1000393,C,27.35,623,643.092765213674,20.092765213674056
280,Truck56270,1000267,C,4.5,623,635.3349870161333,12.33498701613326
281,Truck56222,1000935,C,27.0,624,669.8897369522074,45.88973695220742
282,Truck56221,1000935,C,27.0,626,652.7493207389329,26.749320738932806
283,Truck56223,1000935,C,27.0,628,652.717195500143,24.71719550014307
284,Truck56271,1000267,C,4.5,628,640.1184982681003,12.118498268100353
285,Truck56169,1002032,D,61.3,632,690.5306449021897,58.530644902189735
286,Truck56258,1000393,C,27.35,633,674.5739244528752,41.57392445287515
287,Truck56272,1000267,C,4.5,633,643.2691734209401,10.269173420940076
288,Truck56257,1000393,C,27.35,634,674.052790410462,40.052790410462
289,Truck56162,1002032,D,61.3,636,691.0991950475137,55.099195047513746
290,Truck56171,1001887,C,22.0,636,653.433747876794,17.433747876793937
291,Truck56176,1001887,C,22.0,636,682.2047128459749,46.204712845974825
292,Truck56220,1000935,C,27.0,636,671.4425647118956,35.44256471189554
293,Truck56226,1000935,C,27.0,636,680.0864862413371,44.086486241337106
294,Truck56273,1000267,C,4.5,638,654.5809614879283,16.580961487928313
295,Truck56274,1000267,C,4.5,643,654.8163346853858,11.816334685385783
296,Truck56224,1000935,C,27.0,644,679.3962968458573,35.396296845857265
297,Truck56259,1000393,C,27.35,644,694.1503725726762,50.1503725726763
298,Truck56167,1002032,D,61.3,645,703.3944775979004,58.394477597900405
299,Truck56161,1002032,D,61.3,648,697.972848529417,49.97284852941697
300,Truck56166,1001887,C,22.0,648,679.333920366119,31.3339203661189
301,Truck56229,1000935,C,27.0,648,682.6775392926264,34.67753929262641
302,Truck56275,1000267,C,4.5,648,667.0970122991033,19.097012299103326
303,Truck56165,1002032,D,61.3,649,695.0760906617653,46.07609066176531
304,Truck56260,1000393,C,27.35,649,681.6971261912576,32.69712619125751
305,Truck56261,1000393,C,27.35,649,706.5604330952623,57.56043309526232
306,Truck56262,1000393,C,27.35,650,674.3725630111874,24.37256301118731
307,Truck56225,1000935,C,27.0,651,688.930413002483,37.930413002482986
308,Truck56276,1000267,C,4.5,653,667.7779167477192,14.777916747719251
309,Truck56164,1002032,D,61.3,656,728.3637896026981,72.36378960269818
310,Truck56263,1000393,C,27.35,656,682.340042579929,26.340042579928962
311,Truck56277,1000267,C,4.5,658,677.0732796770807,19.073279677080635
312,Truck56175,1001887,C,22.0,659,703.9862897803683,44.9862897803683
313,Truck56231,1000935,C,27.0,661,694.7548255856243,33.75482558562433
314,Truck56264,1000393,C,27.35,661,697.8061728669466,36.8061728669465
315,Truck56278,1000267,C,4.5,663,681.0116728580047,18.011672858004694
316,Truck56227,1000935,C,27.0,667,685.1472225421469,18.14722254214691
317,Truck56163,1002032,D,61.3,668,740.4430574257457,72.44305742574572
318,Truck56279,1000267,C,4.5,668,681.1367371684348,13.136737168434848
319,Truck56171,1002032,D,61.3,669,755.8689950537811,86.8689950537811
320,Truck56177,1001887,C,22.0,670,685.7557951367321,15.755795136732091
321,Truck56266,1000393,C,27.35,670,720.5631081731572,50.56310817315717
322,Truck56174,1001887,C,22.0,671,701.204645601587,30.204645601587018
323,Truck56265,1000393,C,27.35,671,715.4970622680562,44.4970622680562
324,Truck56172,1002032,D,61.3,672,748.294234209367,76.29423420936699
325,Truck56173,1002032,D,61.3,673,752.1313937878022,79.1313937878021
326,Truck56280,1000267,C,4.5,673,684.0231676712336,11.023167671233608
327,Truck56178,1001887,C,22.0,674,706.7199336105233,32.71993361052335
328,Truck56160,1002088,C,8.5,675,692.5105737788863,17.51057377888631
329,Truck56232,1000935,C,27.0,677,724.3036690878918,47.30366908789178
330,Truck56267,1000393,C,27.35,677,721.2297047433451,44.229704743345124
331,Truck56281,1000267,C,4.5,678,693.9509790622012,15.950979062201231
332,Truck56230,1000935,C,27.0,680,729.1373369094898,49.13733690948979
333,Truck56170,1002032,D,61.3,681,753.6655674071679,72.66556740716791
334,Truck56228,1000935,C,27.0,681,717.4784297566625,36.478429756662536
335,Truck56282,1000267,C,4.5,683,694.2257215562988,11.225721556298808
336,Truck56168,1002032,D,61.3,686,753.1119084518646,67.11190845186456
337,Truck56235,1000935,C,27.0,687,716.2656225645189,29.265622564518956
338,Truck56179,1001887,C,22.0,688,713.7455008792679,25.74550087926791
339,Truck56236,1000935,C,27.0,688,739.1960870323554,51.19608703235546
340,Truck56283,1000267,C,4.5,688,700.3611671825424,12.361167182542442
341,Truck56268,1000393,C,27.35,689,743.2543746579186,54.254374657918525
342,Truck56269,1000393,C,27.35,690,724.7807312163793,34.78073121637932
343,Truck56180,1001887,C,22.0,692,720.2942034689542,28.294203468954116
344,Truck56270,1000393,C,27.35,692,725.8421474313291,33.8421474313291
345,Truck56233,1000935,C,27.0,693,742.3237884551456,49.32378845514563
346,Truck56284,1000267,C,4.5,693,708.901025380476,15.901025380476
347,Truck56181,1001887,C,22.0,694,715.36362459881,21.36362459881004
348,Truck56166,1002032,D,61.3,695,742.9491447604931,47.94914476049314
349,Truck56271,1000393,C,27.35,697,714.801613744775,17.80161374477494
350,Truck56176,1002032,D,61.3,698,757.6259448158798,59.62594481587982
351,Truck56184,1001887,C,22.0,698,718.8270832880273,20.827083288027303
352,Truck56237,1000935,C,27.0,698,745.6691544767148,47.66915447671476
353,Truck56285,1000267,C,4.5,698,714.0845169016721,16.084516901672124
354,Truck56169,1002088,C,8.5,699,709.0942323065617,10.0942323065617
355,Truck56160,1002114,C,10.9,700,748.1317483208529,48.13174832085296
356,Truck56162,1002088,C,8.5,700,712.8037916651148,12.803791665114755
357,Truck56272,1000393,C,27.35,700,728.9635308790179,28.96353087901789
358,Truck56177,1002032,D,61.3,701,751.617710673604,50.61771067360404
359,Truck56182,1001887,C,22.0,701,731.3203509960377,30.3203509960377
360,Truck56286,1000267,C,4.5,703,719.183133062343,16.18313306234299
361,Truck56165,1002088,C,8.5,704,721.0724776881293,17.072477688129332
362,Truck56161,1002088,C,8.5,706,719.6248317028383,13.624831702838293
363,Truck56238,1000935,C,27.0,706,735.6052828752751,29.605282875275023
364,Truck56287,1000267,C,4.5,708,719.0837332529902,11.083733252990164
365,Truck56186,1001887,C,22.0,709,728.1314127860268,19.131412786026765
366,Truck56234,1000935,C,27.0,709,760.8167372884321,51.816737288432165
367,Truck56273,1000393,C,27.35,711,744.3597218679162,33.359721867916164
368,Truck56274,1000393,C,27.35,711,749.9683315326604,38.96833153266035
369,Truck56167,1002088,C,8.5,712,731.7458195997776,19.74581959977769
370,Truck56288,1000267,C,4.5,713,731.4953823930257,18.49538239302567
371,Truck56239,1000935,C,27.0,715,768.9783582062091,53.97835820620915
372,Truck56169,1002114,C,10.9,717,760.6949865645474,43.69498656454743
373,Truck56174,1002032,D,61.3,717,792.226311921609,75.22631192160891
374,Truck56183,1001887,C,22.0,717,762.1985762618449,45.19857626184488
375,Truck56289,1000267,C,4.5,718,734.4449470711194,16.444947071119344
376,Truck56175,1002032,D,61.3,719,787.289770815649,68.28977081564899
377,Truck56162,1002114,C,10.9,720,737.2233097658319,17.223309765831875
378,Truck56178,1002032,D,61.3,722,794.642392301191,72.64239230119098
379,Truck56193,1001887,C,22.0,723,739.1788892123905,16.17888921239042
380,Truck56241,1000935,C,27.0,723,748.406487410128,25.406487410127987
381,Truck56290,1000267,C,4.5,723,741.9352710855877,18.9352710855877
382,Truck56275,1000393,C,27.35,724,743.2317133237434,19.23171332374342
383,Truck56276,1000393,C,27.35,724,764.8616935507818,40.86169355078178
384,Truck56190,1001887,C,22.0,725,754.5648253494298,29.564825349429846
385,Truck56161,1002114,C,10.9,727,767.924626321084,40.92462632108406
386,Truck56291,1000267,C,4.5,728,747.6468083259346,19.646808325934607
